"","county","state","trumptwoparty","median_house_inc","median_age","pct_female","pct_white","pct_black","pct_hispanic","pct_evangelical","unemployment","pct_manufacturing","pct_uninsured","pct_male_married","pct_female_married","pct_no_hs","pct_hs","pct_some_coll","pct_ba","pct_grad","pct_vet","pct_foreign_born","logtotalvotes"
"1453","Clay County, Nebraska","NE",83.546048,51.47,43.200001,0.495,0.89399999,0.0049999999,0.086000003,0.169,0.028000001,0.1,0.118,0.60399997,0.62099999,0.108,0.32600001,0.37599999,0.142,0.048999999,0.107,0.044,8.0278025
"1454","Colfax County, Nebraska","NE",71.650165,51.367,34.200001,0.48300001,0.542,0.016000001,0.43099999,0.041999999,0.064000003,0.34,0.141,0.54299998,0.59600002,0.28099999,0.33199999,0.25400001,0.094999999,0.037999999,0.078000002,0.25,8.0752716
"1455","Cuming County, Nebraska","NE",81.280917,50.013,43.599998,0.50300002,0.89099997,0,0.092,0.303,0.033,0.133,0.093000002,0.60399997,0.62199998,0.12,0.389,0.303,0.14300001,0.045000002,0.105,0.041999999,8.3123808
"1456","Custer County, Nebraska","NE",87.987256,46.468,43.799999,0.50400001,0.95599997,0.0080000004,0.024,0.177,0.023,0.107,0.122,0.63200003,0.616,0.081,0.32800001,0.38100001,0.146,0.064000003,0.098999999,0.017999999,8.6397648
"1457","Dakota County, Nebraska","NE",60.978079,49.786,33.700001,0.514,0.523,0.041000001,0.37099999,0.052000001,0.074000001,0.28400001,0.161,0.583,0.55900002,0.264,0.34900001,0.27500001,0.075999998,0.035999998,0.071000002,0.208,8.7449656
"1458","Dawes County, Nebraska","NE",76.667637,41.038,33.700001,0.51800001,0.86199999,0.0049999999,0.041999999,0.123,0.026000001,0.033,0.153,0.51899999,0.456,0.057,0.29100001,0.31900001,0.19499999,0.13699999,0.097999997,0.035,8.2095804
"1459","Dawson County, Nebraska","NE",73.694581,48.329,36.200001,0.49599999,0.61799997,0.044,0.32699999,0.097000003,0.048,0.25799999,0.132,0.565,0.56800002,0.241,0.33399999,0.27599999,0.097000003,0.052000001,0.064000003,0.182,9.0635786
"1460","Deuel County, Nebraska","NE",87.082887,50.962,47.099998,0.498,0.88800001,0,0.086999997,0.098999999,0.043000001,0.064999998,0.142,0.54699999,0.55800003,0.093999997,0.36300001,0.37099999,0.115,0.057999998,0.122,0.033,6.8916259
"1461","Dixon County, Nebraska","NE",78.590679,51.223,41.900002,0.50300002,0.866,0.0040000002,0.117,0.19599999,0.045000002,0.189,0.117,0.57300001,0.58999997,0.123,0.38600001,0.308,0.126,0.057,0.093000002,0.055,7.9309254
"1462","Dodge County, Nebraska","NE",68.612283,49.068,39.400002,0.51099998,0.861,0.0040000002,0.109,0.17200001,0.050999999,0.175,0.118,0.57700002,0.54000002,0.122,0.368,0.31999999,0.134,0.055,0.104,0.052999999,9.6504641
"1463","Douglas County, Nebraska","NE",48.71076,54.659,34,0.50800002,0.70999998,0.111,0.118,0.075999998,0.057,0.086000003,0.113,0.49200001,0.46000001,0.104,0.219,0.30599999,0.242,0.12899999,0.082000002,0.090999998,12.390197
"1464","Dundy County, Nebraska","NE",90.24123,42.5,46.200001,0.48100001,0.88800001,0.001,0.098999999,0.0070000002,0.039999999,0.034000002,0.14300001,0.64300001,0.602,0.067000002,0.32499999,0.412,0.13600001,0.061000001,0.111,0.043000001,6.8596148
"1465","Fillmore County, Nebraska","NE",77.652204,52.316,47.5,0.505,0.949,0.0080000004,0.035999998,0.138,0.034000002,0.094999999,0.102,0.58099997,0.56900001,0.071999997,0.391,0.35299999,0.13500001,0.050000001,0.105,0.012,7.986505
"1466","Franklin County, Nebraska","NE",84.345651,45.905,49.900002,0.49700001,0.96600002,0.001,0.016000001,0.12899999,0.035,0.056000002,0.085000001,0.64899999,0.63200003,0.078000002,0.37099999,0.36399999,0.146,0.041000001,0.118,0.013,7.4223738
"1467","Frontier County, Nebraska","NE",87.332809,49.634,44.400002,0.49200001,0.97899997,0,0.0040000002,0.071999997,0.024,0.034000002,0.107,0.58399999,0.60699999,0.052000001,0.347,0.41800001,0.118,0.064999998,0.106,0.011,7.1914291
"1468","Furnas County, Nebraska","NE",86.337078,39.934,46.799999,0.514,0.94800001,0.001,0.033,0.28,0.034000002,0.096000001,0.108,0.61900002,0.58499998,0.12,0.33700001,0.36899999,0.14,0.033,0.094999999,0.0049999999,7.7579064
"1469","Gage County, Nebraska","NE",68.491679,50.01,44.599998,0.505,0.95300001,0.0040000002,0.02,0.164,0.043000001,0.141,0.068000004,0.588,0.56800002,0.106,0.34599999,0.35100001,0.141,0.055,0.102,0.0089999996,9.2151289
"1470","Garden County, Nebraska","NE",85.029352,45.845,52.299999,0.51099998,0.96700001,0.0020000001,0.0080000004,0.014,0.030999999,0.011,0.14399999,0.66799998,0.59399998,0.059,0.32499999,0.38100001,0.163,0.071999997,0.113,0.014,6.9800758
"1471","Garfield County, Nebraska","NE",87.15499,43.179,51.400002,0.50800002,0.97299999,0.0060000001,0.012,0.414,0.035,0.081,0.097000003,0.57200003,0.56800002,0.059,0.39500001,0.384,0.118,0.044,0.122,0.003,6.8875527
"1472","Gosper County, Nebraska","NE",82.708335,54.375,46.700001,0.52100003,0.96899998,0,0.025,0.23800001,0.050999999,0.103,0.090000004,0.66299999,0.63599998,0.052999999,0.34799999,0.405,0.145,0.048999999,0.097000003,0.001,6.9177055
"1473","Grant County, Nebraska","NE",94.832039,44.75,48.5,0.49000001,0.94700003,0,0.052999999,0.57099998,0.035,0.033,0.125,0.54799998,0.60399997,0.028999999,0.42300001,0.345,0.16,0.044,0.098999999,0.0049999999,6.0038872
"1474","Greeley County, Nebraska","NE",81.28342,42.904,46,0.50099999,0.96399999,0.0070000002,0.02,0.093999997,0.018999999,0.067000002,0.090999998,0.61000001,0.583,0.077,0.398,0.382,0.107,0.037,0.13699999,0.0070000002,7.0690236
"1475","Hall County, Nebraska","NE",69.637507,49.252,35.799999,0.49900001,0.69800001,0.021,0.255,0.093000002,0.059999999,0.207,0.156,0.528,0.51200002,0.17200001,0.32499999,0.31999999,0.124,0.059,0.093999997,0.139,10.001521
"1476","Hamilton County, Nebraska","NE",81.16284,59.311,42.900002,0.5,0.95599997,0.0049999999,0.028999999,0.223,0.025,0.13500001,0.059,0.62099999,0.63300002,0.061999999,0.31799999,0.368,0.183,0.07,0.113,0.0089999996,8.517993
"1477","Harlan County, Nebraska","NE",85.485715,46.766,49.5,0.47299999,0.94599998,0.0020000001,0.029999999,0.124,0.017000001,0.079999998,0.109,0.61900002,0.62900001,0.090999998,0.37599999,0.37200001,0.124,0.037,0.105,0.0060000001,7.5131636
"1478","Hayes County, Nebraska","NE",94.023907,44.5,48,0.454,0.92699999,0.0020000001,0.07,0,0.017999999,0.02,0.18700001,0.63599998,0.79299998,0.109,0.26699999,0.42699999,0.15099999,0.046,0.145,0.059999999,6.2422233
"1479","Hitchcock County, Nebraska","NE",88.442212,39.231,48.200001,0.48899999,0.96600002,0.001,0.027000001,0.241,0.029999999,0.108,0.142,0.57099998,0.574,0.067000002,0.37400001,0.40799999,0.092,0.059,0.121,0.014,7.291656
"1480","Holt County, Nebraska","NE",89.12999,46.728,45.5,0.505,0.949,0.001,0.035999998,0.164,0.0089999996,0.043000001,0.092,0.65499997,0.62300003,0.079000004,0.34,0.37099999,0.149,0.059999999,0.105,0.02,8.5405188
"1481","Hooker County, Nebraska","NE",89.873415,37.317,57.900002,0.514,0.94599998,0.0089999996,0.039999999,0.024,0.028999999,0.057,0.089000002,0.71100003,0.70899999,0.066,0.34099999,0.36300001,0.161,0.07,0.15000001,0.0070000002,6.0330863
"1482","Howard County, Nebraska","NE",80.763793,50.03,43.299999,0.49000001,0.95999998,0.001,0.023,0.117,0.039999999,0.13699999,0.059999999,0.60399997,0.57200003,0.081,0.41600001,0.31200001,0.149,0.043000001,0.109,0.0070000002,8.0043659
"1483","Jefferson County, Nebraska","NE",74.134731,43.008,45.5,0.50999999,0.94400001,0,0.035,0.317,0.039999999,0.145,0.079000004,0.60900003,0.56,0.104,0.426,0.333,0.1,0.037,0.108,0.0070000002,8.158802
"1484","Johnson County, Nebraska","NE",70.646507,45.429,42.299999,0.40599999,0.81300002,0.067000002,0.098999999,0.208,0.035999998,0.106,0.098999999,0.42500001,0.57700002,0.122,0.40700001,0.324,0.108,0.039000001,0.085000001,0.041000001,7.6444407
"1485","Kearney County, Nebraska","NE",82.148653,51.934,40.799999,0.50700003,0.935,0.0020000001,0.050999999,0.233,0.037999999,0.192,0.086999997,0.64200002,0.58399999,0.07,0.32499999,0.36399999,0.168,0.072999999,0.126,0.023,8.1004648
"1486","Keith County, Nebraska","NE",84.997374,41.781,49.099998,0.5,0.912,0.0049999999,0.063000001,0.14300001,0.028000001,0.075999998,0.132,0.60600001,0.583,0.081,0.345,0.36700001,0.142,0.066,0.113,0.023,8.3025141
"1487","Keya Paha County, Nebraska","NE",92.000002,38.625,52.799999,0.48199999,0.98199999,0.001,0,0.2,0.011,0.0089999996,0.07,0.69099998,0.66799998,0.079000004,0.42300001,0.34200001,0.122,0.033,0.093000002,0.011,6.251904
"1488","Kimball County, Nebraska","NE",85.25641,40.242,45.700001,0.50300002,0.89399999,0.003,0.079000004,0.119,0.050999999,0.102,0.16,0.63599998,0.55199999,0.122,0.34,0.36300001,0.116,0.059,0.114,0.02,7.4247618
"1489","Knox County, Nebraska","NE",81.576252,45.411,47.599998,0.514,0.86799997,0.001,0.025,0.147,0.033,0.074000001,0.115,0.634,0.59600002,0.090000004,0.37200001,0.347,0.133,0.057999998,0.12,0.0099999998,8.3223944
"1490","Lancaster County, Nebraska","NE",49.874479,51.83,32.900002,0.49900001,0.83099997,0.037999999,0.064000003,0.117,0.050999999,0.096000001,0.097000003,0.47799999,0.46900001,0.064999998,0.226,0.34200001,0.23899999,0.12800001,0.077,0.072999999,11.822048
"1491","Lincoln County, Nebraska","NE",80.679178,50.194,40.099998,0.50599998,0.889,0.0080000004,0.079999998,0.138,0.041999999,0.035999998,0.11,0.57700002,0.528,0.083999999,0.31400001,0.40200001,0.142,0.057,0.113,0.017000001,9.6884985
"1492","Logan County, Nebraska","NE",92.592591,48.281,44.799999,0.51599997,0.96700001,0.0020000001,0.018999999,0,0.0089999996,0.011,0.098999999,0.70899999,0.69,0.083999999,0.287,0.40900001,0.18700001,0.033,0.086999997,0.0060000001,6.1158919
"1493","Loup County, Nebraska","NE",87.061995,55.417,51.799999,0.50400001,0.94499999,0,0,0.23999999,0.0070000002,0.081,0.082000002,0.66500002,0.73000002,0.041000001,0.41499999,0.35800001,0.146,0.041000001,0.18000001,0.0020000001,5.9532433
"1494","McPherson County, Nebraska","NE",94.833946,54.306,46.900002,0.48500001,0.97500002,0,0.0089999996,0,0.0089999996,0.068000004,0.017999999,0.71700001,0.75300002,0.052000001,0.28400001,0.419,0.18700001,0.057999998,0.12899999,0,5.659482
"1495","Madison County, Nebraska","NE",79.676139,50.218,37.5,0.505,0.81699997,0.0099999998,0.139,0.345,0.030999999,0.16500001,0.112,0.55599999,0.51999998,0.117,0.29300001,0.38800001,0.13600001,0.067000002,0.079000004,0.068999998,9.5710173
"1496","Merrick County, Nebraska","NE",82.936507,51.012,43.799999,0.50800002,0.93199998,0.0049999999,0.039999999,0.198,0.052000001,0.131,0.093000002,0.60100001,0.61699998,0.078000002,0.345,0.40900001,0.121,0.046999998,0.123,0.015,8.2395935
"1497","Morrill County, Nebraska","NE",86.385429,45.91,41.299999,0.48899999,0.82999998,0.0080000004,0.146,0.16500001,0.039999999,0.064000003,0.12800001,0.52899998,0.54299998,0.127,0.32300001,0.37200001,0.13600001,0.041999999,0.086000003,0.044,7.700295
"1498","Nance County, Nebraska","NE",81.776911,42.5,45.900002,0.50400001,0.97299999,0.001,0.025,0.074000001,0.032000002,0.093999997,0.113,0.57800001,0.57200003,0.106,0.38100001,0.34799999,0.109,0.056000002,0.077,0.0040000002,7.3907986
"1499","Nemaha County, Nebraska","NE",72.940367,49.656,39.099998,0.514,0.94599998,0.0099999998,0.023,0.199,0.079999998,0.079999998,0.081,0.52200001,0.52200001,0.052000001,0.34900001,0.32100001,0.204,0.074000001,0.093000002,0.012,8.0586433
"1500","Nuckolls County, Nebraska","NE",83.020681,40.488,49.200001,0.505,0.95899999,0,0.023,0.20999999,0.028999999,0.054000001,0.103,0.61400002,0.60000002,0.064999998,0.421,0.34099999,0.112,0.061999999,0.13500001,0.015,7.698483
"1501","Otoe County, Nebraska","NE",70.588237,50.275,41.799999,0.505,0.90499997,0.001,0.068999998,0.050000001,0.046,0.15899999,0.093999997,0.57200003,0.546,0.090000004,0.377,0.317,0.15099999,0.064000003,0.107,0.041000001,8.9169083
"1502","Pawnee County, Nebraska","NE",77.733439,41.161,49.099998,0.493,0.97299999,0,0.017999999,0.102,0.046,0.125,0.15099999,0.62900001,0.61500001,0.071999997,0.45300001,0.31200001,0.108,0.055,0.106,0.0080000004,7.1906762
"1503","Perkins County, Nebraska","NE",88.316399,55.893,44.099998,0.50599998,0.95599997,0.001,0.037,0.19,0.017000001,0.025,0.083999999,0.68300003,0.62900001,0.101,0.31099999,0.368,0.13500001,0.086000003,0.081,0.021,7.2827611
"1504","Phelps County, Nebraska","NE",87.061751,50.404,42,0.50099999,0.93199998,0.0020000001,0.050999999,0.21799999,0.017000001,0.088,0.079999998,0.63099998,0.57599998,0.072999999,0.33000001,0.37,0.169,0.057999998,0.094999999,0.024,8.4542532
"1505","Pierce County, Nebraska","NE",88.875949,54.482,41.299999,0.49399999,0.972,0.001,0.015,0.36000001,0.046999998,0.142,0.064000003,0.648,0.639,0.061000001,0.36000001,0.37400001,0.15899999,0.046,0.112,0.0080000004,8.1969881
"1506","Platte County, Nebraska","NE",80.559844,56.318,38,0.49200001,0.81699997,0.003,0.15899999,0.163,0.045000002,0.25999999,0.107,0.58099997,0.56300002,0.12,0.31,0.36899999,0.13699999,0.064000003,0.097000003,0.081,9.5772724
"1507","Polk County, Nebraska","NE",83.080703,57.312,45.400002,0.50099999,0.94300002,0.0020000001,0.037999999,0.141,0.018999999,0.14,0.079000004,0.61900002,0.61699998,0.064000003,0.32499999,0.414,0.147,0.050000001,0.093999997,0.028000001,7.8563194
"1508","Red Willow County, Nebraska","NE",86.84479,42.931,41.799999,0.49900001,0.92500001,0.014,0.048,0.207,0.041000001,0.093000002,0.105,0.59500003,0.59200001,0.067000002,0.36399999,0.39300001,0.12899999,0.048,0.093999997,0.02,8.5506277
"1509","Richardson County, Nebraska","NE",77.19543,42.75,47,0.50199997,0.92699999,0,0.017999999,0.2,0.034000002,0.079000004,0.075000003,0.616,0.57800001,0.082999997,0.39700001,0.31299999,0.15099999,0.056000002,0.109,0.003,8.244071
"1510","Rock County, Nebraska","NE",90.752971,48.456,52,0.51499999,0.954,0.0070000002,0.0049999999,0.112,0.017000001,0.044,0.15800001,0.61900002,0.57099998,0.075999998,0.417,0.32699999,0.141,0.039999999,0.086000003,0.0040000002,6.6821084
"1511","Saline County, Nebraska","NE",63.415664,51.738,36.599998,0.48199999,0.73100001,0.0080000004,0.22499999,0.127,0.034000002,0.271,0.098999999,0.523,0.51599997,0.15899999,0.347,0.352,0.081,0.059999999,0.075999998,0.12,8.5440302
"1512","Sarpy County, Nebraska","NE",61.690992,70.543,33.700001,0.5,0.82599998,0.039000001,0.081,0.083999999,0.044,0.077,0.066,0.60699999,0.58399999,0.046,0.22499999,0.361,0.242,0.126,0.154,0.052999999,11.297006
"1513","Saunders County, Nebraska","NE",74.965268,60.854,41.400002,0.495,0.958,0.0060000001,0.021,0.052000001,0.035,0.096000001,0.067000002,0.59899998,0.61000001,0.066,0.33000001,0.359,0.161,0.085000001,0.112,0.016000001,9.2928419
"1514","Scotts Bluff County, Nebraska","NE",75.856358,45.992,38.799999,0.51800001,0.73900002,0.0070000002,0.22400001,0.189,0.055,0.075999998,0.14300001,0.55400002,0.48500001,0.134,0.30000001,0.352,0.145,0.07,0.1,0.048999999,9.5692034
"1515","Seward County, Nebraska","NE",74.416703,59.662,38.200001,0.48899999,0.95499998,0.003,0.022,0.36500001,0.035,0.12,0.059999999,0.56800002,0.59299999,0.07,0.29499999,0.37400001,0.18000001,0.081,0.078000002,0.017999999,8.9773989
"1516","Sheridan County, Nebraska","NE",88.510811,41.985,46.099998,0.50700003,0.829,0.0040000002,0.041999999,0.149,0.014,0.026000001,0.14,0.60600001,0.52700001,0.097999997,0.31099999,0.34599999,0.17200001,0.074000001,0.118,0.013,7.8663387
"1517","Sherman County, Nebraska","NE",77.181208,46.366,49.5,0.50599998,0.96600002,0.012,0.017000001,0.186,0.030999999,0.085000001,0.079000004,0.62300003,0.59799999,0.094999999,0.42300001,0.33500001,0.1,0.046999998,0.097999997,0.0049999999,7.3607397
"1518","Sioux County, Nebraska","NE",88.378763,41.215,48.099998,0.479,0.91900003,0,0.037999999,0,0.013,0.021,0.101,0.71399999,0.60699999,0.064999998,0.33399999,0.336,0.208,0.057999998,0.093999997,0.023,6.6012301
"1519","Stanton County, Nebraska","NE",83.986175,53.416,38.799999,0.50099999,0.92500001,0.0060000001,0.050000001,0.177,0.026000001,0.13699999,0.097000003,0.64200002,0.61199999,0.081,0.34999999,0.38600001,0.142,0.041000001,0.079999998,0.025,7.9377317
"1520","Thayer County, Nebraska","NE",80.431372,45.741,48.900002,0.50700003,0.95999998,0.001,0.011,0.289,0.017000001,0.132,0.056000002,0.70200002,0.63999999,0.082999997,0.37,0.354,0.148,0.045000002,0.103,0.0099999998,7.8972964
"1521","Thomas County, Nebraska","NE",91.97861,51,44,0.47299999,0.954,0,0.0060000001,0.67900002,0,0.064999998,0.093000002,0.68199998,0.66799998,0.059999999,0.32100001,0.34400001,0.19,0.085000001,0.121,0.028000001,5.9738097
"1522","Thurston County, Nebraska","NE",53.160042,41.266,28.6,0.50599998,0.38499999,0.001,0.043000001,0.106,0.14399999,0.093000002,0.289,0.42300001,0.396,0.132,0.35499999,0.37400001,0.092,0.046999998,0.079000004,0.015,7.6439619
"1523","Valley County, Nebraska","NE",84.001887,44.612,46,0.5,0.96799999,0.001,0.015,0.18000001,0.014,0.057,0.1,0.639,0.64600003,0.064999998,0.426,0.317,0.145,0.046999998,0.11,0.003,7.698483
"1524","Washington County, Nebraska","NE",73.892707,65.37,41.200001,0.50800002,0.95300001,0.0070000002,0.024,0.106,0.014,0.106,0.071999997,0.66000003,0.611,0.043000001,0.31099999,0.34999999,0.226,0.071000002,0.106,0.0089999996,9.2902603
"1525","Wayne County, Nebraska","NE",76.3322,54.159,30.1,0.48699999,0.90499997,0.033,0.052999999,0.234,0.029999999,0.106,0.075999998,0.55299997,0.52399999,0.056000002,0.205,0.36199999,0.25799999,0.12,0.081,0.032000002,8.2364206
"1526","Webster County, Nebraska","NE",81.295842,40.256,47.5,0.51499999,0.92299998,0.001,0.043000001,0.23,0.046999998,0.089000002,0.097000003,0.59500003,0.55000001,0.093000002,0.361,0.34900001,0.12899999,0.068999998,0.103,0.017999999,7.4430785
"1527","Wheeler County, Nebraska","NE",85.876995,46.394,47.799999,0.49000001,0.99800003,0,0,0.421,0.028999999,0.024,0.086000003,0.57300001,0.56599998,0.050999999,0.421,0.345,0.134,0.048999999,0.090000004,0,6.1420374
"1528","York County, Nebraska","NE",79.850495,51.802,41.299999,0.50599998,0.92000002,0.0089999996,0.045000002,0.317,0.02,0.116,0.086999997,0.57999998,0.551,0.059999999,0.32600001,0.354,0.19,0.071000002,0.086999997,0.021,8.7610798
"1529","Churchill County, Nevada","NV",77.988046,47.415,38.900002,0.49000001,0.74599999,0.021,0.131,0.093999997,0.119,0.079000004,0.16,0.51899999,0.51300001,0.104,0.34999999,0.38699999,0.109,0.050000001,0.177,0.064000003,9.2999983
"1530","Clark County, Nevada","NV",44.311795,51.575,36.400002,0.49900001,0.458,0.104,0.30000001,0.046,0.108,0.032000002,0.19,0.45500001,0.43799999,0.155,0.28799999,0.331,0.15099999,0.075999998,0.097999997,0.219,13.550446
"1531","Douglas County, Nevada","NV",67.319959,58.535,49.400002,0.49700001,0.81699997,0.0049999999,0.119,0.044,0.085000001,0.079000004,0.14,0.58700001,0.59100002,0.071999997,0.24699999,0.42899999,0.164,0.088,0.134,0.075000003,10.235845
"1532","Elko County, Nevada","NV",79.93747,71.799,33.5,0.477,0.676,0.011,0.23999999,0.050000001,0.055,0.017000001,0.156,0.551,0.58200002,0.16599999,0.26800001,0.38499999,0.123,0.059,0.092,0.093000002,9.8287106
"1533","Esmeralda County, Nevada","NV",83.502537,39.271,46.5,0.54400003,0.79100001,0,0.16,NA,0.119,0.0089999996,0.241,0.48500001,0.40599999,0.13,0.43200001,0.28099999,0.126,0.030999999,0.106,0.141,6.0473723
"1534","Eureka County, Nevada","NV",90.715182,60.25,43.900002,0.52200001,0.95099998,0.001,0.026000001,0.0089999996,0.046999998,0,0.168,0.65200001,0.64200002,0.089000002,0.35800001,0.331,0.142,0.081,0.147,0.0099999998,6.7499313
"1535","Humboldt County, Nevada","NV",76.536316,65.212,35.299999,0.47400001,0.66399997,0.0049999999,0.255,0.059,0.078000002,0.029999999,0.178,0.5,0.53399998,0.161,0.37400001,0.32800001,0.088,0.048999999,0.098999999,0.107,8.7691965
"1536","Lander County, Nevada","NV",81.936353,78.19,37.200001,0.45699999,0.65200001,0.001,0.271,0.081,0.12,0,0.176,0.49200001,0.60000002,0.19,0.375,0.359,0.046999998,0.028000001,0.121,0.122,7.7886262
"1537","Lincoln County, Nevada","NV",85.429448,44.866,37.400002,0.45100001,0.84200001,0.028999999,0.071000002,0.018999999,0.118,0,0.167,0.51499999,0.634,0.098999999,0.32100001,0.377,0.15899999,0.044,0.12800001,0.023,7.6648159
"1538","Lyon County, Nevada","NV",72.254074,47.255,43.200001,0.49700001,0.76700002,0.0080000004,0.156,0.057,0.13600001,0.086000003,0.168,0.50199997,0.51899999,0.15099999,0.30199999,0.382,0.111,0.055,0.15800001,0.071000002,10.075843
"1539","Mineral County, Nevada","NV",64.922905,38.923,48.700001,0.46700001,0.62300003,0.013,0.124,0.104,0.154,0.090999998,0.16500001,0.38699999,0.45199999,0.126,0.31200001,0.44800001,0.068000004,0.045000002,0.192,0.045000002,7.5994015
"1540","Nye County, Nevada","NV",72.342277,41.712,50.799999,0.50300002,0.778,0.025,0.142,0.033,0.134,0.037,0.162,0.56199998,0.52700001,0.15099999,0.35600001,0.361,0.092,0.039999999,0.19400001,0.072999999,9.8830299
"1541","Pershing County, Nevada","NV",76.541191,45.23,41.299999,0.33700001,0.66799998,0.046999998,0.23100001,0.029999999,0.094999999,0.046999998,0.19599999,0.37799999,0.60100001,0.21699999,0.354,0.30500001,0.075000003,0.048999999,0.111,0.104,7.5918617
"1542","Storey County, Nevada","NV",68.243241,64.832,54.700001,0.52100003,0.90700001,0.0040000002,0.037,0,0.103,0.086999997,0.15000001,0.55199999,0.51899999,0.075999998,0.29499999,0.41600001,0.141,0.072999999,0.15800001,0.023,7.846981
"1543","Washoe County, Nevada","NV",49.317935,52.87,37.599998,0.49700001,0.64499998,0.022,0.233,0.041000001,0.090999998,0.071999997,0.167,0.47,0.47,0.133,0.23999999,0.34,0.182,0.105,0.104,0.148,12.25443
"1544","White Pine County, Nevada","NV",79.387754,57.122,39.400002,0.433,0.741,0.039999999,0.146,0.0049999999,0.106,0.013,0.145,0.40900001,0.50199997,0.164,0.345,0.352,0.088,0.052000001,0.115,0.037999999,8.2356253
"1545","Carson City, Nevada","NV",57.730371,47.668,42.599998,0.48699999,0.68800002,0.0089999996,0.227,0.023,0.113,0.108,0.16599999,0.454,0.447,0.132,0.28600001,0.375,0.12800001,0.079999998,0.124,0.117,10.127271
