state,dist,year,inc,dem_money_pct,dem_group_pct,dem_indiv_pct,dem_vote_pct
"AL",21,2010,1,66.3688,98.91386,59.05285,48.23804
"AL",21,2010,0,45.53502,48.61756,51.06576,48.72743
"AL",22,1998,1,89.49071,100,48,69.71175
"AL",22,1998,0,71.1575,93.02376,57.69461,56.39027
"AL",22,2002,0,66.71226,69.03835,54.59007,51.22791
"AL",22,2002,1,93.91837,99.37888,63.06781,64.87391
"AL",22,2006,1,50.89992,56.10061,23.76556,54.10501
"AL",22,2006,1,100,100,100,100
"AL",22,2010,0,57.4575,93.54269,71.31783,35.21769
"AL",22,2010,0,91.64544,99.51964,88.07905,55.41767
"AL",23,1998,1,100,100,100,67.65255
"AL",23,1998,1,100,100,100,100
"AL",23,2006,1,100,100,100,100
"AL",23,2006,0,98.78658,99.60962,97.37946,65.66035
"AL",24,1998,1,66.35941,90.99741,38.44891,47.01411
"AL",24,1998,1,100,100,100,74.31709
"AL",24,2002,1,26.90252,1.362398,53.82097,32.71799
"AL",24,2006,1,0,0,.0194137,0
"AL",24,2006,0,100,100,100,100
"AL",24,2010,1,42.02944,31.13476,68.06261,46.66622
"AL",25,1998,0,79.61333,88.63936,85.27168,67.53001
"AL",25,1998,0,5.573648,0,52.61261,27.20856
"AL",25,2002,0,42.97533,26.37854,54.45633,36.40478
"AL",25,2002,0,0,0,.0096609,19.67973
"AL",25,2006,0,4.995061,0,34.51251,25.67725
"AL",25,2006,0,0,0,.0128189,0
"AL",25,2010,0,0,0,.00145,27.04147
"AL",26,1998,1,97.65202,98.86106,71.78014,80.23592
"AL",26,1998,0,93.16448,100,63.92622,71.83086
"AL",26,2002,1,92.81018,99.79299,38.13131,61.32026
"AL",26,2002,0,57.76019,54.20986,23.83165,72.1315
"AL",26,2006,1,100,100,100,100
"AL",26,2006,1,94.76764,99.68134,85.66582,58.8685
"AL",26,2010,0,35.56881,18.54505,51.65261,40.35276
"AL",27,1998,1,69.06792,71.96496,60.79449,63.79821
"AL",27,1998,1,63.73875,76.99882,36.02305,49.84391
"AL",27,2002,0,21.30298,0,42.67829,61.7278
"AL",27,2002,1,88.81196,99.68562,53.54599,64.14483
"AL",27,2006,1,60.49104,69.98411,88.24149,60.83942
"AL",27,2010,0,0,0,.0025516,46.72444
"AL",27,2010,1,39.45131,58.83717,25.26718,44.99534
"AL",28,1998,1,89.56474,98.26015,72.66355,71.16745
"AL",28,1998,1,100,100,100,100
"AL",28,2002,0,73.34531,94.48767,36.83932,64.33152
"AL",28,2006,1,100,100,100,100
"AL",28,2006,1,86.05714,99.79964,67.80533,66.50648
"AL",28,2010,0,97.81458,99.82908,96.48109,70.39998
"AL",29,1998,0,99.99999,100,100,55.37387
"AL",29,1998,0,5.581572,.8041524,12.84612,38.81918
"AL",29,2002,0,86.32124,100,75.06702,65.33286
"AL",29,2006,0,5.996148,7.424562,1.935436,24.73237
"AL",29,2006,1,67.19524,94.48139,59.69785,59.91079
"AL",29,2010,0,73.56858,95.8801,24.65234,48.04906
"AL",30,1998,1,68.89922,94.63972,46.08358,56.42872
"AL",30,1998,1,85.21648,93.33772,63.43839,71.10452
"AL",30,2006,1,0,0,.0043382,0
"AL",30,2006,1,35.3068,82.08378,9.500003,62.05281
"AL",30,2010,1,45.14953,67.19009,18.87287,42.98938
"AL",30,2010,0,17.07943,12.81161,39.86032,27.44515
"AL",31,1998,0,18.18715,2.354802,8.408973,63.74803
"AL",31,1998,1,47.70359,44.5012,43.60637,50.13611
"AL",31,2002,1,95.68194,99.68738,89.06149,65.3576
"AL",31,2006,0,89.16252,97.18508,58.54457,56.33199
"AL",31,2006,0,0,0,.0285633,0
"AL",32,1998,0,5.487118,2.444021,35.53432,31.5664
"AL",32,1998,1,100,100,100,80.55556
"AL",32,2002,1,77.63927,81.74718,59.61698,73.00426
"AL",32,2006,1,84.62839,100,62.82421,73.76855
"AL",32,2006,1,0,0,.0024455,0
"AL",32,2010,1,96.49277,100,100,71.3652
"AL",33,1998,1,100,100,100,100
"AL",33,1998,1,0,0,.0070171,0
"AL",33,2002,0,18.12103,0,58.92442,38.29733
"AL",33,2006,1,96.19057,99.79716,84.10513,71.47579
"AL",33,2006,0,5.676169,0,36.95901,36.35329
"AL",33,2010,1,100,100,100,73.40809
"AL",34,1998,1,100,100,100,100
"AL",34,1998,1,0,0,.0023612,0
"AL",34,2006,0,0,0,.0025119,0
"AL",34,2006,0,11.74996,1.882445,51.84264,28.43862
"AL",35,1998,0,0,0,.0039955,41.53533
"AL",35,1998,0,37.10004,27.49261,53.0303,53.33668
"AL",35,2002,1,59.07485,52.68584,79.37888,50.953
"AL",35,2002,1,74.55951,89.50111,41.33467,58.76522
"AL",35,2006,0,61.59714,68.38567,47.89894,49.0668
"AL",35,2006,1,100,100,100,70.52142
"AL",35,2010,0,50.51957,73.9296,17.14933,51.64016
"AL",35,2010,1,23.31265,19.40709,13.33055,40.86886
"AL",36,1998,1,0,0,.0099741,0
"AL",36,2002,0,21.80868,6.660413,55.59438,33.60495
"AL",36,2006,1,0,0,.0016454,0
"AL",36,2010,0,21.67357,.7203573,36.0992,23.72601
"AL",37,1998,1,100,100,100,100
"AL",37,2002,0,100,100,100,74.25989
"AL",37,2006,1,91.32997,100,79.39667,69.93474
"AL",37,2010,0,79.54757,100,18.92744,53.62175
"AL",38,1998,1,82.15176,92.04632,74.95211,64.33048
"AL",38,2002,0,24.49019,8.527973,67.92039,41.47192
"AL",38,2006,1,53.39864,46.59679,36.189,49.26277
"AL",38,2010,1,9.251191,2.225816,21.82854,49.01091
"AL",39,1998,1,42.48342,89.98459,9.536654,100
"AL",39,2006,1,100,100,100,100
"AL",39,2010,1,97.81692,100,92.73067,57.07602
"AL",40,1998,0,0,0,.0035013,0
"AL",40,2002,0,73.31234,81.60315,82.67647,54.69719
"AL",40,2006,1,62.96342,95.48243,51.52523,51.70855
"AL",40,2010,0,18.28457,29.27146,13.61044,37.48089
"AL",41,1998,1,0,0,.0038497,0
"AL",41,2002,1,0,0,.006279,17.88477
"AL",41,2006,1,0,0,.0079359,0
"AL",42,1998,0,38.42326,28.13066,53.51662,52.012
"AL",42,2002,0,79.95468,95.15029,32.82629,59.04444
"AL",42,2006,0,79.62447,94.37425,49.40599,61.10215
"AL",42,2010,1,53.8012,66.41756,23.23553,36.7534
"AL",43,1998,1,0,0,.0105921,0
"AL",43,2006,1,0,0,.0065297,0
"AL",43,2010,1,36.28256,12.58413,80.02699,19.80009
"AL",44,1998,1,0,0,.0110424,0
"AL",44,2006,0,8.54463,6.517803,31.20205,32.27076
"AL",45,1998,1,0,0,.1996008,0
"AL",45,2006,0,54.81199,47.13055,62.68667,46.71229
"AL",45,2010,0,21.52151,0,87.61937,38.46096
"AL",46,1998,1,0,0,.0198768,0
"AL",46,2006,0,0,0,.0011895,0
"AL",47,1998,1,0,0,.1663893,0
"AL",47,2006,0,0,0,.0087712,0
"AL",48,1998,1,0,0,.0092713,0
"AL",48,2006,0,0,0,.0026796,0
"AL",49,1998,0,27.22086,12.98078,71.84251,49.48628
"AL",49,2006,1,0,0,.0039595,0
"AL",50,1998,0,0,0,.0243843,0
"AL",50,2002,0,2.943863,0,5.504115,27.10697
"AL",50,2006,1,0,0,.0018368,0
"AL",51,1998,0,41.83046,43.4297,25,28.58516
"AL",51,2006,0,0,0,.0058244,0
"AL",52,1998,1,100,100,100,100
"AL",52,2006,1,100,100,100,100
"AL",53,1998,1,100,100,100,100
"AL",53,2006,1,100,100,100,100
"AL",54,1998,0,96.90419,100,84.02971,76.26225
"AL",54,2006,0,100,100,100,100
"AL",55,1998,0,99.59015,100,100,81.04049
"AL",55,2006,0,100,100,100,100
"AL",56,1998,0,100,100,100,100
"AL",56,2006,1,100,100,100,100
"AL",57,1998,1,100,100,100,100
"AL",57,2006,1,100,100,100,100
"AL",58,1998,0,100,100,100,100
"AL",58,2006,1,98.85911,99.8289,98.06094,76.90165
"AL",59,1998,0,100,100,100,100
"AL",59,2002,0,99.99999,100,100,80.89245
"AL",59,2006,1,100,100,100,100
"AL",60,2006,0,100,100,100,100
"AL",61,1998,1,100,100,100,100
"AL",61,2006,0,91.40154,98.75575,86.68707,68.47753
"AL",61,2010,0,94.59966,100,80.7319,64.58917
"AL",62,1998,1,37.80354,3.90379,82.74198,42.41473
"AL",62,2002,1,49.92993,31.91175,77.30228,45.46477
"AL",62,2006,1,15.50664,15.44693,7.253886,37.72742
"AL",63,1998,1,27.9837,8.724833,17.86257,31.0871
"AL",63,2002,0,42.04662,37.23261,34.3833,36.29843
"AL",63,2006,1,0,0,.0999001,0
"AL",63,2010,0,74.28455,50.00298,78.8216,36.17035
"AL",64,1998,0,80.6433,92.83114,22.50077,59.34127
"AL",64,2002,0,83.50657,98.10508,54.63287,44.7231
"AL",64,2006,0,43.61216,39.25486,28.29147,41.42914
"AL",65,1998,1,100,100,100,69.45271
"AL",65,2002,1,81.2741,95.85406,64.85437,57.93988
"AL",65,2006,0,68.30486,39.96898,90.06547,60.31758
"AL",66,1998,0,100,100,100,67.15733
"AL",66,2006,0,49.78289,47.58085,58.95299,46.85853
"AL",67,2002,0,74.88601,88.2353,75.34267,53.65219
"AL",68,1998,1,100,100,100,100
"AL",68,2006,1,100,100,100,100
"AL",69,1998,1,100,100,100,100
"AL",69,2006,1,100,100,100,100
"AL",70,1998,1,100,100,100,100
"AL",70,2002,0,83.83357,100,48.65424,78.69168
"AL",70,2006,0,99.99999,100,100,100
"AL",71,1998,1,100,100,100,100
"AL",71,2006,0,100,100,100,100
"AL",72,1998,1,100,100,100,68.36572
"AL",72,2006,0,100,100,100,100
"AL",73,1998,1,0,0,.0020002,0
"AL",73,2006,0,17.20588,9.036828,25.57085,37.82829
"AL",73,2010,1,47.19777,37.27502,82.42448,50.97732
"AL",74,1998,1,0,0,.018018,0
"AL",74,2002,0,22.06872,.5529954,30.93427,27.40862
"AL",74,2006,1,0,0,.0095822,0
"AL",75,1998,1,0,0,.008146,0
"AL",75,2006,0,0,0,.0017879,0
"AL",75,2010,0,0,0,.0128189,28.32576
"AL",76,1998,1,100,100,100,100
"AL",76,2002,0,96.46534,99.44179,93.66221,70.82292
"AL",76,2006,1,100,100,100,100
"AL",77,2006,1,100,100,100,100
"AL",78,1998,1,100,100,100,100
"AL",78,2006,1,100,100,100,100
"AL",79,1998,0,33.57156,24.05587,55.00817,41.67656
"AL",79,2006,0,48.83255,29.07315,58.30299,42.37123
"AL",80,1998,0,88.28867,90.25447,97.06582,64.58125
"AL",80,2006,0,94.32636,100,95.09414,61.74172
"AL",80,2010,0,95.90222,98.70171,92.83224,54.66928
"AL",81,1998,1,86.81237,93.0444,87.71575,73.47535
"AL",81,2002,1,100,100,100,69.99596
"AL",81,2006,1,100,100,100,100
"AL",81,2010,1,59.91201,81.46361,43.5396,44.08109
"AL",82,1998,0,100,100,100,100
"AL",82,2006,0,100,100,100,100
"AL",83,1998,1,100,100,100,100
"AL",83,2006,1,100,100,100,100
"AL",84,1998,0,66.08008,80.04255,49.63903,58.03999
"AL",84,2006,1,100,100,100,100
"AL",84,2010,0,90.11938,98.19201,56.96416,65.15609
"AL",85,1998,1,100,100,100,100
"AL",85,2002,1,92.95403,99.41979,83.72881,60.69751
"AL",85,2006,1,78.28008,86.86596,68.92111,51.35289
"AL",85,2010,0,36.20051,31.50832,43.97938,51.68765
"AL",86,1998,1,50.07743,98.22163,11.5687,62.73473
"AL",86,2006,1,52.36878,77.8884,67.36114,49.63515
"AL",86,2010,0,36.49606,44.91124,36.61503,41.96553
"AL",87,1998,0,58.79814,45.36699,87.79748,41.0299
"AL",87,2002,0,9.377352,7.24859,2.267374,27.54467
"AL",87,2006,1,0,0,.0039214,0
"AL",88,1998,1,0,0,.076864,0
"AL",88,2006,0,0,0,.0117633,24.07087
"AL",89,1998,0,79.74154,84.92479,75.46362,57.18888
"AL",89,2006,1,100,100,100,100
"AL",90,2010,0,79.79505,100,14.55981,59.43043
"AL",91,1998,1,32.58602,21.13578,33.49094,51.08383
"AL",91,2002,0,91.25976,99.67468,81.61318,62.13713
"AL",91,2006,0,54.25202,73.68739,63.5969,51.43225
"AL",91,2010,0,51.22555,73.72427,56.99725,35.56187
"AL",92,1998,1,100,100,100,100
"AL",92,2002,0,97.40292,99.86614,90.61057,70.36641
"AL",92,2006,0,98.45652,100,82.42728,76.5284
"AL",93,1998,1,0,0,.0180721,0
"AL",93,2006,1,25.1419,15.80745,5.940006,31.05966
"AL",93,2010,1,0,0,.017696,22.26836
"AL",94,1998,1,0,0,.203666,0
"AL",94,2006,1,0,0,.0100492,23.19567
"AL",95,1998,1,3.839672,.8468889,23.21563,24.91564
"AL",95,2006,0,17.93053,13.7457,88.88889,25.55063
"AL",96,1998,0,41.79215,58.14555,41.16595,34.01965
"AL",96,2006,1,0,0,.0096251,0
"AL",97,1998,1,100,100,100,100
"AL",97,2006,1,100,100,100,100
"AL",98,1998,1,100,100,100,100
"AL",98,2006,0,99.99999,100,100,100
"AL",98,2010,0,89.04382,99.7264,97.86621,67.74452
"AL",99,1998,1,100,100,100,100
"AL",99,2006,1,100,100,100,100
"AL",100,1998,1,0,0,.02531,0
"AL",100,2006,1,0,0,.0034505,0
"AL",101,1998,1,0,0,.0068961,0
"AL",101,2006,1,3.497272,0,2.614053,27.54845
"AL",102,1998,0,10.55629,.7062147,44.98346,23.5911
"AL",102,2006,0,29.63761,.0826875,40.02361,24.71406
"AL",103,1998,1,100,100,100,100
"AL",103,2006,1,100,100,100,100
"AL",104,1998,1,10.57458,5.982541,15.31532,38.60831
"AL",104,2002,0,8.401508,1.644089,23.63968,26.76897
"AL",104,2006,1,0,0,.0277701,0
"AL",105,1998,1,37.55513,22.97277,48.59006,42.55898
"AL",105,2006,1,0,0,.0038672,0
"AR",1,2000,0,28.25865,0,37.86625,31.21128
"AR",1,2004,0,70.03889,73.62806,83.67318,57.11493
"AR",2,2006,0,64.69009,85.62874,61.39729,55.8854
"AR",3,2000,1,34.33123,27.87968,42.12014,39.19792
"AR",3,2006,0,96.19713,100,98.15304,77.66758
"AR",3,2008,0,92.10799,99.31741,72.13114,78.8671
"AR",4,2010,0,36.11135,32.98925,31.33679,47.47801
"AR",6,2000,0,61.41079,72.75064,72.4359,35.22375
"AR",6,2006,0,94.32288,100,82.97873,75.54618
"AR",6,2010,0,24.62874,5.007385,33.05492,30.2597
"AR",6,2010,0,76.48096,84.08229,74.08663,39.28805
"AR",7,2000,0,56.61311,71.86312,54.07407,64.86834
"AR",7,2004,0,39.91194,33.23385,40.12501,51.61747
"AR",8,2000,0,35.40768,38.03622,33.28536,45.73754
"AR",9,2000,1,45.97391,52.47077,56.71777,36.97969
"AR",10,2010,0,70.81258,74.36239,64.95924,40.70366
"AR",11,2004,0,94.60598,100,91.86267,78.72212
"AR",11,2006,0,92.06393,97.03856,88.15201,72.35781
"AR",12,2000,0,34.89978,38.40235,37.70466,44.06321
"AR",13,2000,0,57.27201,56.82045,52.42652,55.70508
"AR",15,2000,1,53.70892,64.12684,59.76194,54.50607
"AR",15,2000,0,46.28917,62.67986,56.58823,42.93306
"AR",15,2008,0,81.0192,95.64217,79.69081,59.31134
"AR",18,2006,0,72.49613,89.58228,84.70589,68.62432
"AR",18,2010,0,67.54676,87.62846,47.64475,42.94068
"AR",19,2006,0,60.23417,70.31873,60.79737,57.6087
"AR",19,2006,0,93.78912,100,77.85883,59.97293
"AR",19,2010,0,60.6394,63.00518,83.50799,42.8496
"AR",20,2000,0,35.28852,31.31282,14.66927,49.25537
"AR",21,2000,1,36.73805,29.57362,53.41689,47.48135
"AR",22,2000,1,14.68476,11.10513,10.29412,40.54747
"AR",22,2000,0,100,100,100,64.83652
"AR",22,2010,0,37.0184,11.85982,43.23314,40.05014
"AR",22,2010,0,27.34505,21.72129,17.38834,40.55236
"AR",23,2006,0,84.3475,96.41577,93.7461,72.38417
"AR",24,2010,0,39.459,45.16137,37.6251,44.33036
"AR",25,2004,1,46.30471,57.95271,30.47995,53.98001
"AR",25,2006,0,73.36556,83.11133,71.82108,64.55647
"AR",26,2010,0,62.8751,82.85715,41.86064,46.55469
"AR",27,2000,0,34.39359,68.87118,33.04139,42.00864
"AR",27,2004,0,56.92123,95.71551,32.295,57.70573
"AR",27,2006,0,78.04266,98.79527,49.45082,69.84603
"AR",27,2010,0,55.09205,59.33179,55.01515,29.30302
"AR",28,2004,1,80.30303,88.61788,93.05556,67.33103
"AR",28,2006,0,71.48537,96.59575,78.10813,52.01794
"AR",28,2008,0,71.26844,77.87569,67.07202,56.25397
"AR",28,2010,0,47.51241,44.92435,45.90205,36.03571
"AR",28,2010,0,70.18587,87.87102,64.6684,44.59026
"AR",29,2000,0,94.27018,100,92.02444,35.30576
"AR",29,2004,1,69.82788,94.1086,48.30499,50.3829
"AR",29,2008,0,62.18653,24.67818,68.37342,36.73035
"AR",29,2010,0,43.73645,39.05312,51.37947,38.03182
"AR",30,2000,0,85.72108,98.79664,91.26327,56.82829
"AR",30,2004,0,21.89922,7.2,21.67206,40.70508
"AR",30,2006,1,43.46197,0,61.87138,42.6876
"AR",30,2008,1,49.5112,36.25224,58.67603,44.9856
"AR",31,2010,0,58.18402,50.66673,60.58089,37.45017
"AR",32,2010,1,37.58523,47.00265,50.15155,40.84233
"AR",33,2000,0,40.46743,54.43834,25.70205,53.83681
"AR",33,2004,0,93.00738,99.70238,93.77225,77.66769
"AR",34,2000,0,83.19199,83.07545,91.39073,61.10594
"AR",34,2008,0,100,100,100,82.45537
"AR",34,2010,0,50.38425,55.12351,47.8881,76.42277
"AR",35,2000,0,42.43978,53.52987,40.84688,58.68697
"AR",35,2006,0,44.16112,14.63553,72.36011,45.52147
"AR",36,2000,0,100,100,100,64.90232
"AR",38,2000,1,43.94851,79.87013,36.8932,58.27415
"AR",38,2004,0,52.01591,55.36433,54.39004,51.73459
"AR",38,2008,0,52.72683,60.85622,46.11656,50.27786
"AR",40,2000,0,57.43656,70.00848,76.44189,45.93969
"AR",40,2006,0,69.74429,80.4249,75.86732,57.13688
"AR",42,2000,0,79.37348,96.65273,83.78346,67.34641
"AR",42,2008,0,55.93243,75.89293,48.61208,43.91181
"AR",43,2000,0,63.30733,74.48527,81.34566,52.01726
"AR",43,2008,0,57.63355,73.13381,36.71614,52.2901
"AR",44,2000,0,43.41726,42.78688,60.08105,47.15403
"AR",45,2004,0,56.36453,59.6479,58.94873,65.07036
"AR",45,2008,0,64.7464,75.78505,69.29137,55.83736
"AR",45,2010,0,50.64906,81.8861,30.95581,52.18806
"AR",46,2004,0,50.94069,46.80097,57.08457,52.70636
"AR",46,2010,0,89.20499,96.30132,95.55968,45.59607
"AR",47,2000,0,27.49571,23.47031,23.11053,54.8859
"AR",47,2006,0,67.13055,80.76923,71.66225,52.13126
"AR",47,2010,1,94.17818,98.95911,92.94356,44.75006
"AR",48,2004,0,19.43633,11.36364,57.10863,28.3218
"AR",49,2006,1,99.99999,100,100,62.76882
"AR",49,2008,0,41.2204,51.80723,41.69136,45.16254
"AR",49,2010,0,53.10711,48.0746,66.06525,33.16287
"AR",50,2000,0,35.46917,44.68386,35.93401,61.73872
"AR",50,2008,0,49.09732,84.61539,39.96275,52.37455
"AR",50,2010,1,71.02322,87.62653,61.1477,49.37151
"AR",51,2000,1,64.50926,80.70492,36.94308,59.04881
"AR",51,2010,0,76.472,90.03055,76.59952,59.48458
"AR",52,2000,0,39.82497,44.93813,50.21617,52.67343
"AR",53,2000,0,3.241317,2.681897,1.22399,39.48474
"AR",53,2004,0,85.16467,98.73737,82.89325,60.13955
"AR",53,2006,0,82.44183,97.47417,67.30611,59.3096
"AR",54,2004,0,45.86844,85.44304,25.27139,67.82539
"AR",56,2000,0,35.67939,53.84616,21.03367,83.42342
"AR",56,2010,1,100,100,100,64.46281
"AR",57,2006,0,82.90053,96.24556,73.81954,64.165
"AR",59,2004,1,80.44414,92.64354,75.29983,51.79615
"AR",59,2006,0,79.27231,93.64641,81.22039,54.8037
"AR",59,2010,0,55.78582,64.56834,38.84798,42.03873
"AR",60,2000,0,9.192383,13.23967,5.797986,46.19541
"AR",60,2004,1,87.91774,100,83.33333,50.32644
"AR",60,2006,0,100,100,100,59.01271
"AR",60,2010,0,74.25544,75.92768,81.42924,54.44063
"AR",61,2010,0,51.41925,50.49208,60.80595,50.18371
"AR",62,2008,0,54.19582,41.42555,57.83214,46.80952
"AR",63,2000,1,25.9035,17.04743,35.76264,42.98246
"AR",63,2004,0,18.26758,26.77596,11.72944,31.4352
"AR",64,2004,0,22.05362,15.13652,36.53721,47.10701
"AR",64,2008,0,55.32664,30.44179,71.92326,45.1298
"AR",65,2006,0,26.75016,39.2638,16.8704,61.95681
"AR",66,2010,0,24.06393,11.64969,15.09412,26.57955
"AR",67,2006,0,61.12239,80.97686,70.52286,51.47159
"AR",67,2008,1,88.73276,100,90.81272,54.87312
"AR",67,2010,1,64.19429,77.66769,49.13968,41.14083
"AR",68,2008,0,72.49349,71.83096,80.65593,44.92487
"AR",70,2008,0,20.35842,0,23.60451,36.77646
"AR",73,2004,0,66.62046,67.94814,75.03896,59.38769
"AR",73,2006,0,91.97202,98.9011,80.03413,72.05503
"AR",73,2008,0,79.58684,96.64694,37.5359,61.7378
"AR",73,2010,0,53.95066,51.86319,47.08423,57.03955
"AR",75,2004,0,74.13661,89.01474,77.42599,52.93775
"AR",75,2006,0,54.88019,68.29482,64.29113,52.59294
"AR",75,2010,1,79.66708,91.98305,61.87841,42.19485
"AR",76,2004,0,64.36388,58.9372,72.47578,50.08333
"AR",76,2006,0,59.60389,100,41.06464,54.45975
"AR",76,2010,0,91.0051,97.08363,98.2591,57.61407
"AR",77,2006,0,62.64141,57.85954,63.80789,56.94152
"AR",80,2004,0,61.44427,68.36158,80.71519,61.54988
"AR",80,2010,0,93.79694,95.18459,93.31753,51.96977
"AR",81,2008,0,31.54818,0,43.70836,26.07499
"AR",82,2004,0,47.21426,84.74341,43.36512,54.40205
"AR",82,2010,0,35.38943,39.11787,37.70749,44.64838
"AR",83,2004,0,53.32875,70.56425,59.54549,42.32965
"AR",83,2010,0,40.15927,57.77778,39.22282,100
"AR",84,2010,0,49.48135,60.21607,44.80902,43.60424
"AR",85,2008,0,39.34565,30.5951,47.27092,43.44748
"AR",86,2004,0,47.6649,62.29755,44.13504,50.6037
"AR",86,2006,1,66.12251,94.78114,63.38545,52.19656
"AR",86,2010,0,22.47373,10.34159,18.10183,33.92944
"AR",87,2004,0,51.67735,66.55838,63.46722,44.85344
"AR",87,2008,0,39.58517,20.26546,60.6888,41.18345
"AR",87,2010,0,52.6191,60.43447,47.48562,43.16989
"AR",89,2004,0,27.43398,10.22939,68.10449,42.343
"AR",89,2006,0,49.90531,18.03798,51.53971,50.83031
"AR",89,2008,1,53.93393,64.7351,33.97361,54.37891
"AR",89,2010,0,45.00969,57.00104,13.3436,49.57187
"AR",90,2000,0,100,100,100,62.1194
"AR",90,2004,0,48.37494,42.7091,55.59055,43.79184
"AR",90,2006,1,17.98206,1.461378,27.77607,38.31204
"AR",91,2006,0,30.62313,18.4874,29.13995,47.55053
"AR",91,2008,1,30.21862,4.669132,47.32,41.73554
"AR",92,2000,1,100,100,100,56.97057
"AR",92,2006,0,66.22223,58.33333,55.83897,72.9007
"AR",95,2004,0,54.00124,29.83324,63.23963,36.70698
"AR",96,2000,0,100,100,100,82.72295
"AR",98,2006,0,28.91035,5.185185,36.67787,35.66942
"AR",99,2000,0,100,100,100,63.29731
"AR",100,2000,0,100,100,100,76.00642
"AZ",1,1996,1,0,0,.0357015,0
"AZ",1,1998,0,31.71143,30.36067,25.98366,38.61041
"AZ",1,2000,1,7.569624,4.587236,9.522749,41.35265
"AZ",1,2002,1,2.36977,1.81127,2.287535,42.18045
"AZ",1,2004,1,3.138075,1.719902,4.208936,40.35836
"AZ",1,2006,0,2.778515,2.494171,2.620633,36.31353
"AZ",1,2008,0,.1860092,0,.1872525,39.02459
"AZ",1,2010,0,.2054249,0,.215645,35.17381
"AZ",2,1996,1,0,0,.0141223,0
"AZ",2,1998,1,0,0,.0057991,0
"AZ",2,2000,0,39.05996,46.88139,42.03702,47.08967
"AZ",2,2002,1,100,100,100,100
"AZ",2,2006,1,74.17518,89.59688,11.38582,75.27496
"AZ",2,2008,1,62.47451,90.40554,15.72519,72.91228
"AZ",2,2010,0,100,100,100,100
"AZ",3,1996,0,91.35319,95.51671,84.78261,75.19988
"AZ",3,1998,0,38.18172,61.90686,1.4839,73.94422
"AZ",3,2000,1,100,100,100,100
"AZ",3,2002,0,1.214442,.9637003,1.342301,36.70425
"AZ",3,2004,0,0,0,.0369832,0
"AZ",3,2006,1,18.2704,.0926956,24.62109,38.14116
"AZ",3,2008,1,15.42685,4.198087,27.27579,37.37267
"AZ",3,2010,1,5.966446,2.749719,8.059783,28.27265
"AZ",4,1996,0,79.05341,86.03746,77.67261,54.43391
"AZ",4,1998,1,100,100,100,55.13062
"AZ",4,2000,1,100,100,100,100
"AZ",4,2002,0,0,0,.0453515,0
"AZ",4,2004,1,0,0,.006407,0
"AZ",4,2006,0,51.89505,56.51341,52.36593,40.91853
"AZ",4,2008,0,49.66888,16.3606,49.66888,39.33406
"AZ",4,2010,0,5.521671,5.186436,7.305577,31.59415
"AZ",5,1996,0,0,0,.0221435,33.8599
"AZ",5,1998,0,53.13174,58.33467,54.33826,54.34074
"AZ",5,2000,1,100,100,100,100
"AZ",5,2002,1,100,100,100,100
"AZ",5,2004,0,.800277,.9136533,.7944958,44.89989
"AZ",5,2006,0,.3328847,.3966008,.388893,39.0439
"AZ",5,2008,0,9.735814,2.526316,13.32778,45.51655
"AZ",5,2010,1,4.240108,1.818701,5.299065,32.85971
"AZ",6,1996,1,0,0,.0227221,0
"AZ",6,1998,1,0,0,.0048948,0
"AZ",6,2000,0,7.29673,6.111714,8.284677,42.91735
"AZ",6,2002,0,.3108212,.3937464,.318088,33.31403
"AZ",6,2004,1,.5553441,.0943608,.5152324,33.94684
"AZ",6,2006,0,6.0286,6.783977,7.192102,42.33423
"AZ",6,2008,1,4.810332,2.025332,6.676474,40.12835
"AZ",6,2010,0,3.75756,1.106758,4.762889,32.97874
"AZ",7,1996,0,100,100,100,100
"AZ",7,1998,1,100,100,100,100
"AZ",7,2000,1,100,100,100,100
"AZ",7,2002,0,.8047672,.4291319,.976381,34.31957
"AZ",7,2004,0,1.108887,.384446,1.22023,32.99252
"AZ",7,2006,0,8.242901,5.235333,10.2529,42.91753
"AZ",7,2008,0,2.6144,.8531229,3.289196,40.35857
"AZ",7,2010,0,2.210176,1.912506,2.968918,32.81586
"AZ",8,1996,1,100,100,100,100
"AZ",8,1998,1,100,100,100,100
"AZ",8,2000,0,53.73256,48.13571,53.75575,53.89687
"AZ",8,2004,1,.4410013,.383069,.4841038,32.20211
"AZ",8,2006,1,.7820335,.552159,.8351258,35.31599
"AZ",8,2008,1,0,0,.0016717,0
"AZ",8,2010,0,.3977585,0,.4499438,30.05246
"AZ",9,1996,1,0,0,.0093294,0
"AZ",9,1998,1,0,0,.0459559,0
"AZ",9,2000,0,59.86696,59.72381,60.63973,41.59665
"AZ",9,2002,0,2.17492,.9799652,2.470813,35.67607
"AZ",9,2004,1,11.91031,5.378646,16.47652,40.34172
"AZ",9,2006,1,11.66519,10.94379,16.36483,45.55344
"AZ",9,2008,1,4.906713,.739142,6.78426,44.49413
"AZ",9,2010,0,3.675092,1.852591,6.150167,38.06251
"AZ",10,1996,1,100,100,100,100
"AZ",10,1998,1,100,100,100,100
"AZ",10,2002,0,2.10577,.8637387,2.296658,44.86262
"AZ",10,2004,0,37.84147,6.329114,39.89613,44.92851
"AZ",10,2006,1,25.67567,8.303249,25.82524,43.47924
"AZ",10,2008,1,31.57895,22.86541,30.28391,44.73753
